segment,计数,count_std
1859,1,-0.171458956004
艾克,1,-0.171458956004
艾利克,1,-0.171458956004
艾卡,1,-0.171458956004
作乱,1,-0.171458956004
佛学,1,-0.171458956004
余间,1,-0.171458956004
艾尔斯岩,1,-0.171458956004
艾尔玛,1,-0.171458956004
186.8,1,-0.171458956004
艾希,1,-0.171458956004
艺术馆,1,-0.171458956004
艺术院校,1,-0.171458956004
艺术设计,1,-0.171458956004
艺术细胞,1,-0.171458956004
佛教文化,1,-0.171458956004
1855,1,-0.171458956004
高差,1,-0.171458956004
艺术总监,1,-0.171458956004
佛爷,1,-0.171458956004
高市,1,-0.171458956004
艺术展,1,-0.171458956004
佛罗伦萨,1,-0.171458956004
作业条件,1,-0.171458956004
艺术创作,1,-0.171458956004
艺术作品,1,-0.171458956004
1850680,1,-0.171458956004
作主,1,-0.171458956004
作曲,1,-0.171458956004
高度发达,1,-0.171458956004
艰苦创业,1,-0.171458956004
佩尔,1,-0.171458956004
佩洛西称,1,-0.171458956004
佩恩特,1,-0.171458956004
船队,1,-0.171458956004
佩德罗,1,-0.171458956004
艏,1,-0.171458956004
1817,1,-0.171458956004
艮,1,-0.171458956004
作曲家,1,-0.171458956004
佤族,1,-0.171458956004
佣人,1,-0.171458956004
你追我赶,1,-0.171458956004
良友,1,-0.171458956004
良后,1,-0.171458956004
你评,1,-0.171458956004
佩特拉,1,-0.171458956004
船车,1,-0.171458956004
佩饰,1,-0.171458956004
高德康,1,-0.171458956004
高性价比,1,-0.171458956004
船行,1,-0.171458956004
1814,1,-0.171458956004
佳,1,-0.171458956004
船舶工业,1,-0.171458956004
佳业,1,-0.171458956004
船舱,1,-0.171458956004
船舰,1,-0.171458956004
船能,1,-0.171458956004
船老大,1,-0.171458956004
1810,1,-0.171458956004
1805,1,-0.171458956004
1804,1,-0.171458956004
你行,1,-0.171458956004
你死我活,1,-0.171458956004
你来我往,1,-0.171458956004
18285,1,-0.171458956004
艰深,1,-0.171458956004
作案人,1,-0.171458956004
良言,1,-0.171458956004
作案者,1,-0.171458956004
作死,1,-0.171458956004
良苦,1,-0.171458956004
良者,1,-0.171458956004
良等次,1,-0.171458956004
作点,1,-0.171458956004
良盈,1,-0.171458956004
作画,1,-0.171458956004
18325,1,-0.171458956004
良椎,1,-0.171458956004
良机,1,-0.171458956004
良招,1,-0.171458956004
你控,1,-0.171458956004
1821,1,-0.171458956004
作鸟兽散,1,-0.171458956004
高建民,1,-0.171458956004
你一言我一语,1,-0.171458956004
高强,1,-0.171458956004
良心发现,1,-0.171458956004
你作,1,-0.171458956004
18185220101,1,-0.171458956004
高彩琴,1,-0.171458956004
良师益友,1,-0.171458956004
良师,1,-0.171458956004
1818522,1,-0.171458956004
你成,1,-0.171458956004
你持,1,-0.171458956004
舟楫,1,-0.171458956004
高某,1,-0.171458956004
余里,1,-0.171458956004
17.2,1,-0.171458956004
俄外长,1,-0.171458956004
俄在克,1,-0.171458956004
俄国防部,1,-0.171458956004
自陷,1,-0.171458956004
高祥,1,-0.171458956004
自顾,1,-0.171458956004
高矮,1,-0.171458956004
臭味相投,1,-0.171458956004
自食其果,1,-0.171458956004
俄勒冈,1,-0.171458956004
俄克拉荷马,1,-0.171458956004
俄乌,1,-0.171458956004
促雾,1,-0.171458956004
自高,1,-0.171458956004
17.1,1,-0.171458956004
17.0,1,-0.171458956004
俄对,1,-0.171458956004
俄文,1,-0.171458956004
自费留学,1,-0.171458956004
俄新网,1,-0.171458956004
自贸率,1,-0.171458956004
16G,1,-0.171458956004
俄罗人,1,-0.171458956004
俄罗斯国防部,1,-0.171458956004
高秀,1,-0.171458956004
俄罗斯太平洋舰队,1,-0.171458956004
1696,1,-0.171458956004
俄罗斯科学院,1,-0.171458956004
俄联邦安全局,1,-0.171458956004
俄联邦政府,1,-0.171458956004
自谦,1,-0.171458956004
17.42,1,-0.171458956004
高瞻展,1,-0.171458956004
俄资,1,-0.171458956004
至新卡,1,-0.171458956004
便签,1,-0.171458956004
至大,1,-0.171458956004
至尊,1,-0.171458956004
17.6,1,-0.171458956004
便盆,1,-0.171458956004
高用,1,-0.171458956004
至施介,1,-0.171458956004
臭干,1,-0.171458956004
至时,1,-0.171458956004
便溺,1,-0.171458956004
至木浦,1,-0.171458956004
高瓴,1,-0.171458956004
至本,1,-0.171458956004
至村,1,-0.171458956004
17.5,1,-0.171458956004
便远,1,-0.171458956004
便逐,1,-0.171458956004
至亲,1,-0.171458956004
高登民,1,-0.171458956004
至京开,1,-0.171458956004
至云,1,-0.171458956004
至下而上,1,-0.171458956004
便餐,1,-0.171458956004
臭钱,1,-0.171458956004
高盐,1,-0.171458956004
17.46,1,-0.171458956004
促排卵,1,-0.171458956004
臭气熏天,1,-0.171458956004
促经,1,-0.171458956004
高看,1,-0.171458956004
臭死,1,-0.171458956004
自说自话,1,-0.171458956004
俄达马,1,-0.171458956004
1760,1,-0.171458956004
166.50,1,-0.171458956004
保养品,1,-0.171458956004
保健药,1,-0.171458956004
自由空间,1,-0.171458956004
自由竞争,1,-0.171458956004
自由职业者,1,-0.171458956004
保健室,1,-0.171458956004
保健产品,1,-0.171458956004
自称为,1,-0.171458956004
1664,1,-0.171458956004
自盖,1,-0.171458956004
自相矛盾,1,-0.171458956004
保供,1,-0.171458956004
保不齐,1,-0.171458956004
保不住,1,-0.171458956004
保则,1,-0.171458956004
自由泳,1,-0.171458956004
166.163,1,-0.171458956004
自由民主,1,-0.171458956004
自由权,1,-0.171458956004
166,1,-0.171458956004
16522,1,-0.171458956004
自由式,1,-0.171458956004
保卫科,1,-0.171458956004
高等级公路,1,-0.171458956004
自由市场,1,-0.171458956004
保吃鱼,1,-0.171458956004
保境安,1,-0.171458956004
保壳,1,-0.171458956004
保大,1,-0.171458956004
保学,1,-0.171458956004
自生自灭,1,-0.171458956004
16662,1,-0.171458956004
俗爆,1,-0.171458956004
高科,1,-0.171458956004
俊俏,1,-0.171458956004
169.53,1,-0.171458956004
高科技产品,1,-0.171458956004
俊文,1,-0.171458956004
自西宝客,1,-0.171458956004
俊博,1,-0.171458956004
自觉性,1,-0.171458956004
俄难,1,-0.171458956004
自立门户,1,-0.171458956004
16940,1,-0.171458956004
俄防,1,-0.171458956004
俄间,1,-0.171458956004
自讨苦吃,1,-0.171458956004
自证,1,-0.171458956004
自评,1,-0.171458956004
169,1,-0.171458956004
自行车赛,1,-0.171458956004
自行车厂,1,-0.171458956004
自行设计,1,-0.171458956004
俊杰,1,-0.171458956004
自行其是,1,-0.171458956004
俏,1,-0.171458956004
俐通,1,-0.171458956004
自荐,1,-0.171458956004
168.56,1,-0.171458956004
俗事,1,-0.171458956004
自缢身亡,1,-0.171458956004
自绝,1,-0.171458956004
俗到,1,-0.171458956004
自给,1,-0.171458956004
自纠自查,1,-0.171458956004
俗是,1,-0.171458956004
便民服务,1,-0.171458956004
便桶,1,-0.171458956004
至死,1,-0.171458956004
舒尔金,1,-0.171458956004
高歌,1,-0.171458956004
舒压,1,-0.171458956004
174.6,1,-0.171458956004
舒城,1,-0.171458956004
舒城县,1,-0.171458956004
侦处,1,-0.171458956004
侦办案件,1,-0.171458956004
舒瓦,1,-0.171458956004
侦六,1,-0.171458956004
1745,1,-0.171458956004
侠气,1,-0.171458956004
舒晓琴,1,-0.171458956004
1747,1,-0.171458956004
侠哥,1,-0.171458956004
舒印彪,1,-0.171458956004
侦察队,1,-0.171458956004
侦技,1,-0.171458956004
舍牌,1,-0.171458956004
舍河,1,-0.171458956004
舍此,1,-0.171458956004
侦查员,1,-0.171458956004
17363,1,-0.171458956004
舍外,1,-0.171458956004
高法,1,-0.171458956004
舍及,1,-0.171458956004
舍内,1,-0.171458956004
17300,1,-0.171458956004
高洪波,1,-0.171458956004
舌系带,1,-0.171458956004
侧为,1,-0.171458956004
舌战,1,-0.171458956004
舒淇,1,-0.171458956004
舒畅,1,-0.171458956004
至渝湘,1,-0.171458956004
舞狮,1,-0.171458956004
依法行事,1,-0.171458956004
1755,1,-0.171458956004
17558.76,1,-0.171458956004
舞弊案,1,-0.171458956004
舞步,1,-0.171458956004
舞水,1,-0.171458956004
17588.76,1,-0.171458956004
依附于,1,-0.171458956004
舞者,1,-0.171458956004
依法办案,1,-0.171458956004
依标,1,-0.171458956004
高栏,1,-0.171458956004
依木,1,-0.171458956004
舞龙队,1,-0.171458956004
舞台艺术,1,-0.171458956004
依然如故,1,-0.171458956004
1750,1,-0.171458956004
舞剧,1,-0.171458956004
舞刀弄枪,1,-0.171458956004
依稀,1,-0.171458956004
舜网,1,-0.171458956004
175.2,1,-0.171458956004
舜,1,-0.171458956004
高桥,1,-0.171458956004
依稀可见,1,-0.171458956004
依章,1,-0.171458956004
依葫芦画瓢,1,-0.171458956004
依赖型,1,-0.171458956004
舒贝,1,-0.171458956004
舒舒服服,1,-0.171458956004
依附,1,-0.171458956004
侧后方,1,-0.171458956004
侧壁,1,-0.171458956004
侧滑,1,-0.171458956004
侵等,1,-0.171458956004
便同,1,-0.171458956004
便于管理,1,-0.171458956004
致十来,1,-0.171458956004
侵财类,1,-0.171458956004
侵街,1,-0.171458956004
侵罪,1,-0.171458956004
致富路,1,-0.171458956004
侧目,1,-0.171458956004
170.26,1,-0.171458956004
高燕,1,-0.171458956004
高热,1,-0.171458956004
侵权案,1,-0.171458956004
侵扰,1,-0.171458956004
侯马市,1,-0.171458956004
便告,1,-0.171458956004
便塌入,1,-0.171458956004
致公党,1,-0.171458956004
便士,1,-0.171458956004
便守,1,-0.171458956004
便报,1,-0.171458956004
便拉下,1,-0.171458956004
便拉来,1,-0.171458956004
便拿定,1,-0.171458956004
便捷性,1,-0.171458956004
至高无上,1,-0.171458956004
至风陵,1,-0.171458956004
至项,1,-0.171458956004
便携,1,-0.171458956004
至该,1,-0.171458956004
至约,1,-0.171458956004
高琳琳,1,-0.171458956004
侯马,1,-0.171458956004
侯银祥,1,-0.171458956004
致死率,1,-0.171458956004
致高雄籍,1,-0.171458956004
高浪,1,-0.171458956004
1728,1,-0.171458956004
17238,1,-0.171458956004
侨兴,1,-0.171458956004
1720,1,-0.171458956004
侨办,1,-0.171458956004
1718,1,-0.171458956004
1717,1,-0.171458956004
侨务工作,1,-0.171458956004
1715,1,-0.171458956004
1711,1,-0.171458956004
高炉,1,-0.171458956004
舅,1,-0.171458956004
舀,1,-0.171458956004
侨界,1,-0.171458956004
侯铁,1,-0.171458956004
侨福,1,-0.171458956004
侨网,1,-0.171458956004
侨联,1,-0.171458956004
侨领,1,-0.171458956004
1707.75,1,-0.171458956004
致苏,1,-0.171458956004
侯勇,1,-0.171458956004
侯庆田,1,-0.171458956004
1704.75,1,-0.171458956004
致病菌,1,-0.171458956004
侯润芳,1,-0.171458956004
侯玉才,1,-0.171458956004
侯磊,1,-0.171458956004
致游,1,-0.171458956004
艾弗森,1,-0.171458956004
艾斯,1,-0.171458956004
1296,1,-0.171458956004
苦和乐,1,-0.171458956004
苦力,1,-0.171458956004
苦劝,1,-0.171458956004
苦劳,1,-0.171458956004
苦口,1,-0.171458956004
193.25,1,-0.171458956004
低悬,1,-0.171458956004
苦哇,1,-0.171458956004
苦心,1,-0.171458956004
苦哈哈,1,-0.171458956004
低得,1,-0.171458956004
苦学,1,-0.171458956004
苦差事,1,-0.171458956004
1931,1,-0.171458956004
苦干,1,-0.171458956004
低档,1,-0.171458956004
高二时,1,-0.171458956004
苦丁茶,1,-0.171458956004
低毒,1,-0.171458956004
若马方愿,1,-0.171458956004
1928,1,-0.171458956004
若论,1,-0.171458956004
若触,1,-0.171458956004
低沉,1,-0.171458956004
低涡,1,-0.171458956004
若真,1,-0.171458956004
若烹小鲜,1,-0.171458956004
若此,1,-0.171458956004
若有所思,1,-0.171458956004
低潮,1,-0.171458956004
若昂,1,-0.171458956004
若敢,1,-0.171458956004
苦干实干,1,-0.171458956004
苦心经营,1,-0.171458956004
低点,1,-0.171458956004
高中文化,1,-0.171458956004
苫盖,1,-0.171458956004
19345,1,-0.171458956004
苯,1,-0.171458956004
1935,1,-0.171458956004
低嘛,1,-0.171458956004
苯醌,1,-0.171458956004
英两,1,-0.171458956004
低密度,1,-0.171458956004
低吟浅唱,1,-0.171458956004
英九,1,-0.171458956004
英买里,1,-0.171458956004
高中数学,1,-0.171458956004
英军,1,-0.171458956004
英冠,1,-0.171458956004
高中英语,1,-0.171458956004
高中语文,1,-0.171458956004
低垂,1,-0.171458956004
高为,1,-0.171458956004
低声,1,-0.171458956004
苦经,1,-0.171458956004
苦练,1,-0.171458956004
低处,1,-0.171458956004
苦短,1,-0.171458956004
苦痛,1,-0.171458956004
苦瓜,1,-0.171458956004
低头不语,1,-0.171458956004
苦楚,1,-0.171458956004
苦果,1,-0.171458956004
高丽参,1,-0.171458956004
苦撑,1,-0.171458956004
苦戏,1,-0.171458956004
若想,1,-0.171458956004
若干次,1,-0.171458956004
高光,1,-0.171458956004
苏镇世,1,-0.171458956004
苏西洛,1,-0.171458956004
苏贞昌,1,-0.171458956004
苏轼,1,-0.171458956004
苏醒,1,-0.171458956004
苏里,1,-0.171458956004
19185,1,-0.171458956004
住屋,1,-0.171458956004
苗圃,1,-0.171458956004
苏静,1,-0.171458956004
住宿生,1,-0.171458956004
高估,1,-0.171458956004
住家,1,-0.171458956004
住宅楼,1,-0.171458956004
苑少军,1,-0.171458956004
苏莱曼,1,-0.171458956004
苏荣案,1,-0.171458956004
高低贵贱,1,-0.171458956004
住房补贴,1,-0.171458956004
苏联地区,1,-0.171458956004
住所地,1,-0.171458956004
苏瓦,1,-0.171458956004
住手,1,-0.171458956004
苏牙,1,-0.171458956004
高俊夫,1,-0.171458956004
住民,1,-0.171458956004
高值,1,-0.171458956004
佐,1,-0.171458956004
佐仕,1,-0.171458956004
高傲,1,-0.171458956004
苏步青,1,-0.171458956004
19169,1,-0.171458956004
住学,1,-0.171458956004
高伟,1,-0.171458956004
高于一切,1,-0.171458956004
若即若离,1,-0.171458956004
苟同,1,-0.171458956004
若个,1,-0.171458956004
若仅,1,-0.171458956004
高亚麟,1,-0.171458956004
低至,1,-0.171458956004
若光,1,-0.171458956004
低能耗,1,-0.171458956004
住友银行,1,-0.171458956004
若大,1,-0.171458956004
低级趣味,1,-0.171458956004
若干幅,1,-0.171458956004
低空飞行,1,-0.171458956004
低热值,1,-0.171458956004
1927,1,-0.171458956004
高人,1,-0.171458956004
高以,1,-0.171458956004
苛求,1,-0.171458956004
低语,1,-0.171458956004
苛之弊,1,-0.171458956004
低配,1,-0.171458956004
高仰,1,-0.171458956004
低钾血症,1,-0.171458956004
低靡,1,-0.171458956004
192.3,1,-0.171458956004
苗栗,1,-0.171458956004
苗条,1,-0.171458956004
低音,1,-0.171458956004
低频,1,-0.171458956004
高价药,1,-0.171458956004
苗寨,1,-0.171458956004
住入,1,-0.171458956004
低劣,1,-0.171458956004
低剂量,1,-0.171458956004
低到,1,-0.171458956004
但田桂荣,1,-0.171458956004
但略,1,-0.171458956004
茂埠村,1,-0.171458956004
茂德,1,-0.171458956004
茂林,1,-0.171458956004
茂盛,1,-0.171458956004
茂荣,1,-0.171458956004
但生,1,-0.171458956004
范博韬,1,-0.171458956004
但琳,1,-0.171458956004
但特,1,-0.171458956004
范先生,1,-0.171458956004
但点,1,-0.171458956004
但渡,1,-0.171458956004
范利,1,-0.171458956004
但病,1,-0.171458956004
茁壮成长,1,-0.171458956004
茁壮,1,-0.171458956004
但确,1,-0.171458956004
但笼,1,-0.171458956004
英首相,1,-0.171458956004
但系,1,-0.171458956004
英雄豪杰,1,-0.171458956004
但纪东,1,-0.171458956004
骨髓炎,1,-0.171458956004
英雄本色,1,-0.171458956004
英雄城,1,-0.171458956004
但罗,1,-0.171458956004
但胜,1,-0.171458956004
但花,1,-0.171458956004
但若文,1,-0.171458956004
英遭,1,-0.171458956004
但活,1,-0.171458956004
范印华,1,-0.171458956004
英吉利,1,-0.171458956004
但报,1,-0.171458956004
范钦,1,-0.171458956004
范阳,1,-0.171458956004
范黛,1,-0.171458956004
茄科,1,-0.171458956004
但施,1,-0.171458956004
但斯派,1,-0.171458956004
骨肉分离,1,-0.171458956004
范因,1,-0.171458956004
茅坪,1,-0.171458956004
茅草屋,1,-0.171458956004
骨肉,1,-0.171458956004
但托,1,-0.171458956004
但性,1,-0.171458956004
但怕,1,-0.171458956004
197,1,-0.171458956004
范赖,1,-0.171458956004
范的,1,-0.171458956004
但朝马,1,-0.171458956004
但木鞘,1,-0.171458956004
但林,1,-0.171458956004
但林雪,1,-0.171458956004
范文,1,-0.171458956004
范式,1,-0.171458956004
范建巡,1,-0.171458956004
但林雪要,1,-0.171458956004
但此,1,-0.171458956004
范子文,1,-0.171458956004
范子,1,-0.171458956004
1965.5,1,-0.171458956004
范姓,1,-0.171458956004
但汉拿山,1,-0.171458956004
但范,1,-0.171458956004
英说,1,-0.171458956004
骨鲠,1,-0.171458956004
英姿飒爽,1,-0.171458956004
位置服务,1,-0.171458956004
位线,1,-0.171458956004
194.7,1,-0.171458956004
位点,1,-0.171458956004
位活,1,-0.171458956004
英姿勃勃,1,-0.171458956004
位正,1,-0.171458956004
骷髅,1,-0.171458956004
1943,1,-0.171458956004
19492.6,1,-0.171458956004
英学,1,-0.171458956004
高下,1,-0.171458956004
位时,1,-0.171458956004
英属,1,-0.171458956004
英国皇家海军,1,-0.171458956004
位育,1,-0.171458956004
高个儿,1,-0.171458956004
194,1,-0.171458956004
位高权重,1,-0.171458956004
英国海军,1,-0.171458956004
低下头,1,-0.171458956004
高中女生,1,-0.171458956004
英国工党,1,-0.171458956004
高中学生,1,-0.171458956004
低人一等,1,-0.171458956004
低价卖出,1,-0.171458956004
低价房,1,-0.171458956004
低低的,1,-0.171458956004
英国上议院,1,-0.171458956004
低利率,1,-0.171458956004
英向,1,-0.171458956004
位新,1,-0.171458956004
位数,1,-0.171458956004
位持,1,-0.171458956004
但长,1,-0.171458956004
但见,1,-0.171458956004
英语翻译,1,-0.171458956004
19610.9,1,-0.171458956004
英语等级,1,-0.171458956004
英语水平,1,-0.171458956004
英语教育,1,-0.171458956004
但解,1,-0.171458956004
英语口语,1,-0.171458956004
英语六级,1,-0.171458956004
但询,1,-0.171458956004
但远,1,-0.171458956004
英籍,1,-0.171458956004
英等国,1,-0.171458956004
英称,1,-0.171458956004
但风,1,-0.171458956004
1959.10,1,-0.171458956004
但马,1,-0.171458956004
英灵,1,-0.171458956004
英法,1,-0.171458956004
英武,1,-0.171458956004
1959.11,1,-0.171458956004
英模,1,-0.171458956004
但鲁,1,-0.171458956004
位上,1,-0.171458956004
英是,1,-0.171458956004
高一层,1,-0.171458956004
英明,1,-0.171458956004
位十,1,-0.171458956004
位原,1,-0.171458956004
英文歌,1,-0.171458956004
佐勒说,1,-0.171458956004
1916,1,-0.171458956004
艾曼,1,-0.171458956004
余人后,1,-0.171458956004
18G,1,-0.171458956004
余份,1,-0.171458956004
芦淞区,1,-0.171458956004
余人次,1,-0.171458956004
余人托养,1,-0.171458956004
芦苇荡,1,-0.171458956004
余人到,1,-0.171458956004
佘立权,1,-0.171458956004
高坠,1,-0.171458956004
芬达,1,-0.171458956004
芬迪,1,-0.171458956004
高地价,1,-0.171458956004
芭比,1,-0.171458956004
余万人次,1,-0.171458956004
1899.78,1,-0.171458956004
芦山,1,-0.171458956004
芦,1,-0.171458956004
1899,1,-0.171458956004
芝罘,1,-0.171458956004
芝士,1,-0.171458956004
余具,1,-0.171458956004
芜湖路,1,-0.171458956004
余力,1,-0.171458956004
余勇,1,-0.171458956004
余双,1,-0.171458956004
余台,1,-0.171458956004
芙,1,-0.171458956004
芗城区,1,-0.171458956004
1898,1,-0.171458956004
芒特波,1,-0.171458956004
余套,1,-0.171458956004
芭蕾舞鞋,1,-0.171458956004
芯称,1,-0.171458956004
节骨眼儿,1,-0.171458956004
19.18,1,-0.171458956004
花园路,1,-0.171458956004
何洁,1,-0.171458956004
高唐,1,-0.171458956004
花圃,1,-0.171458956004
何泽伟,1,-0.171458956004
花坛,1,-0.171458956004
花垣县,1,-0.171458956004
佘樱,1,-0.171458956004
花多大,1,-0.171458956004
花大,1,-0.171458956004
花大钱,1,-0.171458956004
花天酒地,1,-0.171458956004
何正鑫,1,-0.171458956004
花山,1,-0.171458956004
何涉,1,-0.171458956004
何用,1,-0.171458956004
19.16,1,-0.171458956004
19.08,1,-0.171458956004
19.05,1,-0.171458956004
何良策,1,-0.171458956004
何谈,1,-0.171458956004
花千骨,1,-0.171458956004
花十来,1,-0.171458956004
何谓,1,-0.171458956004
何金娥,1,-0.171458956004
高圆圆,1,-0.171458956004
佘丽霞,1,-0.171458956004
花乡,1,-0.171458956004
佘本建,1,-0.171458956004
佘某,1,-0.171458956004
花一,1,-0.171458956004
芊芊,1,-0.171458956004
节骨眼,1,-0.171458956004
1914,1,-0.171458956004
高层人士,1,-0.171458956004
余燕明,1,-0.171458956004
余湛,1,-0.171458956004
余浩,1,-0.171458956004
节在,1,-0.171458956004
1867,1,-0.171458956004
186749,1,-0.171458956004
